2024-01-12,37.62,81.44,75.09,22.64,24.85,320.82
2024-01-13,36.72,80.47,71.87,23.44,25.15,316.82
2024-01-14,35.6,80.47,70.8,24.34,24.85,321.82
2024-01-15,35.56,80.79,71.45,23.64,24.65,332.82
2024-01-16,35.76,80.63,71.24,23.34,24.85,327.82
2024-01-17,36.26,81.21,71.68,22.84,24.45,332.82
2024-01-18,36.75,81.16,71.89,22.54,24.65,332.82
2024-01-19,37.08,80.34,72.33,22.44,25.15,335.82
2024-01-20,37.16,80.89,73.84,22.54,24.55,347.82
2024-01-21,36.8,79.58,75.36,23.04,25.55,354.82
2024-01-22,36.94,79.23,75.79,22.64,25.35,351.82
2024-01-23,37.09,79.21,76.44,22.54,25.25,355.82
2024-01-24,37.85,77.84,76.44,21.74,26.15,352.82
2024-01-25,37.97,76.16,77.09,22.04,26.85,358.82
2024-01-26,38.38,74.37,77.96,21.64,27.55,363.82
2024-01-27,37.98,72.2,78.5,22.34,28.55,364.82
2024-01-28,37.53,71.75,79.53,22.64,28.05,371.82
2024-01-29,37.06,70.41,80.48,22.94,28.95,375.82
2024-01-30,36.21,69.74,81.82,23.74,28.95,383.82
2024-01-31,35.21,69.29,82.92,24.54,29.05,387.82
2024-02-01,34.44,68.37,83.26,24.94,29.65,385.82
2024-02-02,33.59,67.34,83.53,25.64,30.15,386.82
2024-02-03,33.1,65.77,84.11,25.74,31.15,390.82
2024-02-04,33.12,64.18,85.48,25.34,31.95,400.82
2024-02-05,33.06,62.43,86.81,25.44,32.95,406.82
2024-02-06,33.43,61.75,87.37,24.84,32.75,405.82
2024-02-07,33.15,60.68,88.3,25.54,33.55,411.82
2024-02-08,33.54,60.77,88.98,24.74,32.85,413.82
2024-02-09,33.6,60.55,89.1,24.94,33.15,411.82
2024-02-10,33.56,59.99,89.17,25.04,33.65,411.82
2024-02-11,33.68,59.8,90.5,24.84,33.55,423.82
2024-02-12,33.6,58.92,92.35,25.04,34.45,434.82
2024-02-13,33.91,58.15,92.74,24.54,34.85,429.82
2024-02-14,33.85,57.6,92.39,24.84,35.05,424.82
2024-02-15,34.31,56.61,92.87,24.14,35.95,430.82
2024-02-16,34.12,55.81,92.78,24.74,36.35,427.82
2024-02-17,34.03,54.68,93.39,24.74,37.35,433.82
2024-02-18,33.78,53.55,93.8,25.04,38.15,434.82
2024-02-19,33.99,52.98,95.3,24.54,38.15,446.82
2024-02-20,34.75,53.19,97.14,23.64,37.45,456.82
2024-02-21,35.52,54.03,99.03,23.14,36.45,465.82
2024-02-22,36.46,55.14,100.96,22.44,35.55,474.82
2024-02-23,36.94,55.69,102.67,22.44,35.55,481.82
2024-02-24,36.45,56.46,104.83,23.34,34.95,493.82
2024-02-25,36.06,57.25,106.02,23.54,34.45,494.82
2024-02-26,36.09,57.32,106.72,23.24,34.85,495.82
2024-02-27,36.42,58.02,106.86,22.84,34.05,493.82
2024-02-28,35.97,58.12,107.25,23.64,34.35,496.82
2024-02-29,35.09,57.51,107.66,24.54,35.15,498.82
2024-03-01,35.08,56.96,108.41,23.94,35.45,503.82
2024-03-02,34.44,56.37,109.65,24.84,35.85,511.82
2024-03-03,33.46,55.77,110.92,25.84,36.25,517.82
2024-03-04,33.43,54.94,112.43,25.14,36.95,525.82
2024-03-05,33.15,54.03,113.39,25.54,37.65,527.82
2024-03-06,32.82,54.15,113.77,25.84,36.85,526.82
2024-03-07,32.91,53.92,113.74,25.44,37.25,524.82
2024-03-08,33.56,53.66,115.03,24.54,37.45,536.82
2024-03-09,33.21,53.39,116.75,25.54,37.65,546.82
2024-03-10,33.51,52.56,117.29,24.84,38.65,543.82
2024-03-11,33.38,51.63,117.56,25.24,39.45,543.82
2024-03-12,34.01,50.53,118.02,24.24,40.45,546.82
2024-03-13,34.04,50.05,118.68,24.64,40.35,550.82
2024-03-14,34.19,49.8,119.12,24.44,40.35,551.82
2024-03-15,34.79,55.5,105.7,23.72,32.68,425.91
2024-03-16,34.73,58.73,100.18,24.22,32.28,436.91
2024-03-17,34.01,59.78,98.29,25.22,32.88,444.91
2024-03-18,33.07,60.22,97.67,26.12,32.98,447.91
2024-03-19,32.25,60.71,98.33,26.72,32.68,456.91
2024-03-20,31.66,60.59,99.53,27.02,33.08,464.91
2024-03-21,32.61,64.73,91.2,25.01,29.04,382.45
2024-03-22,33.72,65.88,87.68,24.11,29.84,388.45
2024-03-23,33.64,67.02,86.47,25.01,29.34,393.45
2024-03-24,33.6,68.8,85.86,25.01,28.34,393.45
2024-03-25,33.32,69.94,85.88,25.41,28.14,396.45
2024-03-26,33.18,70.26,86.75,25.41,28.34,404.45
2024-03-27,33.24,70.42,87.84,25.21,28.34,410.45
2024-03-28,33.47,70.75,89.25,24.91,28.14,418.45
2024-03-29,33.59,71.55,89.53,24.91,27.64,414.45
2024-03-30,33.71,71.32,89.34,24.81,28.14,411.45
2024-03-31,34.41,71.45,88.81,23.91,27.94,407.45
2024-04-01,35.21,72.57,88.76,23.31,27.14,409.45
2024-04-02,35.85,72.47,89.82,23.01,27.64,419.45
2024-04-03,35.41,72.55,91.33,24.01,27.54,428.45
2024-04-04,34.9,72.07,93.38,24.41,27.94,440.45
2024-04-05,34.79,72.35,94.19,24.21,27.54,438.45
2024-04-06,34.66,72.89,95.89,24.31,27.24,450.45
2024-04-07,35.03,72.49,97.18,23.71,27.74,454.45
2024-04-08,34.57,73.37,98.58,24.61,26.94,461.45
2024-04-09,33.87,73.81,100.58,25.31,26.94,473.45
2024-04-10,33.07,73.22,102.12,26.01,27.54,478.45
2024-04-11,32.08,73.46,103.22,27.01,27.14,481.45
2024-04-12,31.58,73.17,104.09,27.01,27.44,484.45
2024-04-13,32.58,74.73,94.54,25.01,26.22,392.23
2024-04-14,33.07,76.7,89.43,25.01,25.42,389.23
2024-04-15,33.95,76.49,87.64,24.11,26.22,396.23
2024-04-16,33.76,76.53,86.64,25.01,26.12,395.23
2024-04-17,34.22,78.08,85.59,24.21,25.12,390.23
2024-04-18,34.1,79.49,85.4,24.71,24.72,393.23
2024-04-19,33.57,81.91,85.41,25.41,23.72,394.23
2024-04-20,33.78,84.02,86.17,24.71,23.22,401.23
2024-04-21,33.41,84.35,86.12,25.41,23.62,397.23
2024-04-22,33.76,84.33,85.88,24.61,23.72,395.23
2024-04-23,34.08,85.99,85.32,24.41,22.82,391.23
2024-04-24,33.83,87.2,84.61,25.01,22.62,387.23
2024-04-25,34.18,87.23,85.34,24.31,22.92,397.23
2024-04-26,34.87,88.42,86.68,23.61,22.32,406.23
2024-04-27,35.29,90.25,86.91,23.51,21.72,402.23
2024-04-28,35.43,89.53,86.92,23.61,22.52,401.23
2024-04-29,34.98,89.17,86.6,24.31,22.52,398.23
2024-04-30,34.15,89.8,87.2,25.21,22.12,405.23
2024-05-01,33.99,90.52,88.58,24.81,21.92,415.23
2024-05-02,34.56,87.89,83.03,23.9,23.46,357.61
2024-05-03,34.55,86.03,80.47,24.3,23.76,359.61
2024-05-04,34.0,85.64,80.39,25.1,23.46,370.61
2024-05-05,33.14,84.56,80.13,26.0,23.96,368.61
2024-05-06,33.29,84.02,79.56,25.1,23.96,364.61
2024-05-07,33.24,82.72,80.15,25.3,24.56,372.61
2024-05-08,33.41,82.93,80.77,25.0,24.06,375.61
2024-05-09,32.85,84.27,81.4,26.0,23.36,378.61
2024-05-10,32.14,83.53,82.91,26.7,24.16,389.61
2024-05-11,32.21,81.67,84.64,26.0,25.06,398.61
2024-05-12,31.77,82.23,85.18,26.8,24.16,395.61
2024-05-13,32.74,81.8,80.27,24.9,24.58,347.81
2024-05-14,33.23,82.6,79.11,24.9,23.98,359.81
2024-05-15,33.34,83.0,78.54,25.1,23.98,359.81
2024-05-16,33.94,84.46,78.46,24.3,23.28,361.81
2024-05-17,34.83,83.76,79.62,23.5,24.08,372.81
2024-05-18,35.05,83.06,81.5,23.8,24.28,384.81
2024-05-19,35.77,82.38,82.65,23.0,24.48,386.81
2024-05-20,35.45,83.78,83.66,23.9,23.48,390.81
2024-05-21,35.21,84.48,85.47,24.0,23.48,402.81
2024-05-22,34.81,83.09,86.48,24.4,24.48,403.81
2024-05-23,34.13,82.39,87.53,25.1,24.48,408.81
2024-05-24,33.46,81.55,88.59,25.6,24.78,413.81
2024-05-25,33.06,81.96,88.69,25.7,24.28,409.81
2024-05-26,33.46,80.85,89.72,24.8,25.08,418.81
2024-05-27,33.06,79.37,90.12,25.7,25.68,417.81
2024-05-28,32.8,79.4,90.21,25.8,25.18,416.81
2024-05-29,33.12,78.49,91.13,25.1,25.78,424.81
2024-05-30,33.9,77.01,92.45,24.2,26.48,432.81
2024-05-31,34.51,75.3,92.57,23.9,27.18,427.81
2024-06-01,34.67,75.13,92.09,24.1,26.68,422.81
2024-06-02,34.68,75.91,92.28,24.2,26.08,426.81
2024-06-03,35.2,76.15,93.03,23.5,26.18,432.81
2024-06-04,35.02,76.57,94.59,24.1,25.98,443.81
2024-06-05,34.57,76.92,95.05,24.6,25.88,440.81
2024-06-06,33.88,76.95,95.39,25.3,25.98,441.81
2024-06-07,33.86,75.82,95.45,24.8,26.78,440.81
2024-06-08,34.2,76.4,95.91,24.3,25.98,444.81
2024-06-09,34.96,76.99,97.01,23.5,25.78,452.81
2024-06-10,36.05,78.69,98.75,22.6,24.88,463.81
2024-06-11,37.28,79.86,100.81,21.8,24.68,474.81
2024-06-12,37.38,80.19,92.38,22.4,24.84,387.4
2024-06-13,38.21,79.56,87.72,21.5,25.34,383.4
2024-06-14,38.54,78.93,85.4,21.6,25.54,383.4
2024-06-15,38.98,78.32,84.88,21.3,25.74,389.4
2024-06-16,39.76,78.16,84.84,20.7,25.64,391.4
2024-06-17,40.56,77.93,85.47,20.3,25.74,397.4
2024-06-18,40.56,78.9,85.9,20.7,25.04,398.4
2024-06-19,39.89,79.71,85.89,21.4,24.84,396.4
2024-06-20,40.22,79.32,85.67,20.7,25.34,394.4
2024-06-21,40.19,77.62,86.76,20.9,26.34,405.4
2024-06-22,40.47,77.21,87.3,20.6,26.04,405.4
2024-06-23,40.13,75.59,87.68,21.1,27.04,406.4
2024-06-24,39.5,74.78,87.76,21.6,27.04,405.4
2024-06-25,39.09,74.65,87.47,21.7,26.84,402.4
2024-06-26,38.71,73.37,87.87,21.9,27.74,407.4
2024-06-27,38.26,71.97,87.64,22.2,28.34,403.4
2024-06-28,38.75,70.66,87.41,21.4,28.84,402.4
2024-06-29,39.55,69.07,86.97,20.8,29.64,399.4
2024-06-30,39.12,67.28,86.86,21.7,30.54,400.4
2024-07-01,39.27,66.93,87.78,21.3,30.04,409.4
2024-07-02,38.98,67.9,88.89,21.7,29.04,415.4
2024-07-03,38.57,67.24,88.91,22.0,30.04,410.4
2024-07-04,39.08,66.58,90.21,21.2,30.34,422.4
2024-07-05,38.8,66.69,91.3,21.8,29.94,426.4
2024-07-06,37.81,66.86,92.71,22.8,29.84,434.4
2024-07-07,37.15,66.72,93.74,23.0,30.04,437.4
2024-07-08,36.75,66.54,93.71,23.1,30.14,432.4
2024-07-09,36.7,66.45,93.7,22.9,30.14,432.4
2024-07-10,36.37,67.31,94.99,23.3,29.34,444.4
2024-07-11,36.04,68.09,96.62,23.5,29.04,453.4
2024-07-12,35.37,69.58,98.73,24.2,28.14,465.4
2024-07-13,34.82,71.1,99.78,24.5,27.54,465.4
2024-07-14,34.13,71.6,101.07,25.1,27.74,472.4
2024-07-15,33.92,73.2,102.14,24.9,26.74,476.4
2024-07-16,33.75,73.04,102.9,25.0,27.44,478.4
2024-07-17,34.01,73.5,103.82,24.5,27.04,483.4
2024-07-18,34.79,72.54,103.95,23.6,27.94,480.4
2024-07-19,35.03,71.07,104.13,23.8,28.74,481.4
2024-07-20,35.0,70.33,105.3,24.0,28.74,491.4
2024-07-21,35.29,69.13,106.64,23.6,29.44,498.4
2024-07-22,35.28,67.63,107.1,23.8,30.24,496.4
2024-07-23,35.13,66.35,107.98,24.0,30.74,502.4
2024-07-24,34.7,64.88,109.72,24.5,31.54,514.4
2024-07-25,35.21,64.97,110.69,23.5,30.74,515.4
2024-07-26,35.7,65.45,111.72,23.2,30.34,520.4
2024-07-27,36.26,64.84,111.91,22.8,31.14,517.4
2024-07-28,36.87,63.92,111.9,22.4,31.74,516.4
2024-07-29,36.76,64.28,112.76,22.9,30.94,524.4
2024-07-30,36.79,64.78,113.19,22.8,30.64,524.4
2024-07-31,36.11,64.2,113.62,23.7,31.44,526.4
2024-08-01,36.3,64.11,115.14,23.0,31.24,538.4
2024-08-02,36.4,67.62,102.98,23.0,28.12,419.2
2024-08-03,35.76,69.75,96.36,23.9,27.82,414.2
2024-08-04,35.82,69.7,93.7,23.4,28.72,420.2
2024-08-05,35.47,70.16,92.48,23.9,28.32,421.2
2024-08-06,35.08,70.02,92.95,24.2,28.62,431.2
2024-08-07,34.47,70.83,93.95,24.8,27.92,438.2
2024-08-08,33.82,70.72,94.77,25.3,28.32,441.2
2024-08-09,34.04,69.82,96.16,24.5,29.02,450.2
2024-08-10,34.15,69.49,97.5,24.5,28.92,456.2
2024-08-11,34.35,68.39,98.93,24.3,29.72,463.2
2024-08-12,34.52,68.89,99.54,24.2,28.82,462.2
2024-08-13,34.05,69.76,99.62,25.0,28.32,460.2
2024-08-14,34.44,71.48,100.1,24.1,27.32,464.2
2024-08-15,35.01,71.3,100.45,23.6,28.12,465.2
2024-08-16,34.71,70.59,100.62,24.4,28.62,465.2
2024-08-17,35.29,69.17,101.36,23.4,29.52,471.2
2024-08-18,35.06,68.01,102.59,24.1,29.92,479.2
2024-08-19,34.25,66.77,102.78,25.1,30.52,475.2
2024-08-20,34.47,65.11,104.06,24.2,31.52,486.2
2024-08-21,34.03,64.9,104.7,25.0,30.92,486.2
2024-08-22,34.29,64.48,105.46,24.3,31.22,490.2
2024-08-23,34.42,64.48,106.59,24.3,31.02,497.2
2024-08-24,33.93,65.0,108.13,25.1,30.52,506.2
2024-08-25,33.62,64.33,110.1,25.2,31.42,517.2
2024-08-26,34.16,63.3,112.05,24.2,32.12,526.2
2024-08-27,35.02,63.17,113.79,23.4,31.72,533.2
2024-08-28,35.14,64.14,115.85,23.8,30.72,544.2
2024-08-29,35.51,67.96,103.65,23.4,27.86,422.1
2024-08-30,36.0,68.63,98.1,23.0,28.86,427.1
2024-08-31,35.57,68.85,96.51,23.9,28.96,438.1
2024-09-01,34.71,68.14,96.47,24.8,29.66,445.1
2024-09-02,34.84,67.23,97.54,24.0,30.16,455.1
2024-09-03,34.55,67.56,98.51,24.5,29.46,459.1
2024-09-04,34.55,67.38,99.96,24.3,29.76,468.1
2024-09-05,34.27,67.63,100.26,24.7,29.46,464.1
2024-09-06,34.55,66.97,101.17,24.1,30.16,471.1
2024-09-07,34.91,65.89,101.62,23.8,30.86,471.1
2024-09-08,35.24,64.73,102.5,23.6,31.46,477.1
2024-09-09,34.75,63.27,103.91,24.5,32.36,486.1
2024-09-10,35.16,63.02,105.27,23.6,31.86,492.1
2024-09-11,36.15,63.5,107.24,22.6,31.26,504.1
2024-09-12,36.65,62.75,109.32,22.6,32.26,514.1
2024-09-13,36.42,61.99,110.68,23.2,32.66,517.1
2024-09-14,36.54,61.24,111.47,22.9,33.06,518.1
2024-09-15,36.6,61.81,111.32,22.9,32.06,513.1
2024-09-16,36.95,61.81,112.55,22.5,32.36,525.1
2024-09-17,37.47,60.88,112.94,22.1,33.36,523.1
2024-09-18,37.99,60.33,114.12,21.8,33.46,532.1
2024-09-19,38.16,59.7,115.57,21.9,33.86,540.1
2024-09-20,38.34,59.29,116.51,21.8,33.96,542.1
2024-09-21,37.58,59.62,117.63,22.8,33.36,548.1
2024-09-22,37.53,60.43,117.87,22.4,32.66,545.1
2024-09-23,38.11,61.12,117.99,21.7,32.36,545.1
2024-09-24,38.49,62.35,117.72,21.6,31.46,542.1
2024-09-25,38.07,63.68,117.15,22.3,30.76,538.1
2024-09-26,37.36,63.83,116.76,22.9,31.26,537.1
2024-09-27,37.85,63.5,117.54,21.9,31.66,546.1
2024-09-28,38.63,62.65,118.69,21.3,32.36,553.1
2024-09-29,39.3,62.91,118.94,21.0,31.66,550.1
2024-09-30,38.91,62.84,119.28,21.8,31.86,552.1
2024-10-01,38.03,62.13,119.23,22.6,32.56,550.1
2024-10-02,37.67,62.07,119.75,22.5,32.26,555.1
2024-10-03,37.49,61.75,120.88,22.5,32.56,563.1
2024-10-04,37.2,65.62,107.19,22.75,28.78,431.55
2024-10-05,37.13,66.5,100.13,22.65,29.68,429.55
2024-10-06,37.02,65.95,96.06,22.75,30.58,424.55
2024-10-07,37.12,65.78,94.35,22.55,30.48,427.55
2024-10-08,37.34,65.38,94.03,22.35,30.78,432.55
2024-10-09,37.54,65.94,93.77,22.25,30.08,431.55
2024-10-10,36.9,65.78,93.85,23.15,30.48,433.55
2024-10-11,37.15,66.24,94.0,22.45,29.98,434.55
2024-10-12,36.94,65.93,94.62,22.85,30.48,439.55
2024-10-13,36.84,64.83,95.25,22.85,31.38,442.55
2024-10-14,36.63,64.59,95.68,23.05,31.08,443.55
2024-10-15,37.18,63.86,95.57,22.25,31.68,440.55
2024-10-16,37.63,62.72,95.18,22.05,32.48,437.55
2024-10-17,37.51,61.59,96.08,22.45,33.08,447.55
2024-10-18,37.79,61.3,96.85,22.05,32.78,450.55
2024-10-19,37.19,61.82,98.32,22.95,32.08,460.55
2024-10-20,37.21,61.42,99.48,22.55,32.78,464.55
2024-10-21,36.97,60.67,100.39,22.85,33.38,467.55
2024-10-22,36.31,61.03,100.41,23.55,32.58,463.55
2024-10-23,35.46,62.18,100.32,24.25,31.58,462.55
2024-10-24,34.36,62.07,101.46,25.25,32.28,473.55
2024-10-25,33.67,61.82,102.36,25.45,32.48,476.55
2024-10-26,33.73,61.05,102.8,24.85,33.18,476.55
2024-10-27,33.89,61.41,103.79,24.65,32.38,483.55
2024-10-28,33.37,60.93,104.49,25.55,33.08,485.55
2024-10-29,33.18,59.81,105.28,25.45,34.08,489.55
2024-10-30,32.95,58.74,106.33,25.65,34.68,495.55
2024-10-31,33.17,58.71,108.15,25.15,34.08,507.55
2024-11-01,33.34,58.53,108.95,25.05,34.28,506.55
2024-11-02,33.03,58.02,109.57,25.65,34.78,508.55
2024-11-03,32.45,57.68,110.96,26.35,34.88,518.55
2024-11-04,32.28,57.84,111.44,26.15,34.48,516.55
2024-11-05,32.31,57.11,111.35,25.95,35.48,513.55
2024-11-06,31.73,57.56,111.64,26.95,34.48,516.55
2024-11-07,32.67,62.4,100.05,24.98,29.74,408.28
2024-11-08,32.88,64.49,95.34,25.38,30.04,418.28
2024-11-09,32.79,66.68,93.52,25.68,29.04,423.28
2024-11-10,32.62,67.78,93.48,25.88,29.04,431.28
2024-11-11,33.05,68.2,94.65,25.08,29.14,442.28
2024-11-12,33.4,69.14,95.57,24.88,28.54,445.28
2024-11-13,33.92,69.12,95.48,24.38,28.94,440.28
2024-11-14,34.25,70.23,96.3,24.28,28.04,448.28
2024-11-15,34.42,70.4,97.91,24.28,28.34,459.28
2024-11-16,33.82,69.63,99.9,25.28,29.04,470.28
2024-11-17,33.45,70.1,101.22,25.38,28.34,473.28
2024-11-18,33.2,70.59,102.32,25.48,28.14,477.28
2024-11-19,32.82,71.74,103.73,25.88,27.44,485.28
2024-11-20,32.15,71.79,105.41,26.68,27.84,494.28
2024-11-21,31.58,71.18,105.93,27.08,28.34,491.28
2024-11-22,32.55,73.09,95.82,25.04,26.67,395.64
2024-11-23,33.38,75.35,90.88,24.54,25.77,396.64
2024-11-24,34.37,77.4,87.98,23.74,25.17,392.64
2024-11-25,34.51,78.75,87.07,24.24,24.97,397.64
2024-11-26,34.02,78.18,86.5,25.04,25.77,396.64
2024-11-27,34.19,78.51,85.9,24.44,25.37,393.64
2024-11-28,34.85,79.46,85.92,23.64,24.87,396.64
2024-11-29,35.18,81.62,87.01,23.64,23.87,406.64
2024-11-30,34.84,83.6,87.02,24.34,23.37,401.64
2024-12-01,34.88,85.15,87.45,24.04,23.07,405.64
2024-12-02,34.55,85.18,87.56,24.54,23.47,404.64
2024-12-03,34.24,86.7,87.62,24.74,22.67,404.64
2024-12-04,34.09,86.89,88.29,24.74,22.97,410.64
2024-12-05,34.08,85.51,88.31,24.64,23.77,407.64
2024-12-06,33.48,83.46,88.53,25.54,24.57,409.64
2024-12-07,32.92,82.76,89.94,25.94,24.37,421.64
2024-12-08,32.16,81.11,90.97,26.74,25.17,424.64
2024-12-09,31.66,81.93,92.79,26.94,24.17,436.64
2024-12-10,32.64,81.64,86.3,24.97,24.58,368.32
2024-12-11,33.69,81.5,84.02,24.17,24.58,377.32
2024-12-12,34.14,79.99,83.75,24.27,25.48,385.32
2024-12-13,34.96,79.86,83.51,23.47,25.08,384.32
2024-12-14,35.29,79.17,84.04,23.57,25.48,390.32
2024-12-15,35.84,78.07,84.09,23.07,25.98,388.32
2024-12-16,36.12,76.09,85.3,23.07,26.98,399.32
2024-12-17,36.17,73.91,86.45,23.17,27.88,404.32
2024-12-18,36.6,72.94,86.59,22.67,27.78,400.32
2024-12-19,36.5,71.83,86.99,23.07,28.28,403.32
2024-12-20,36.85,72.43,88.05,22.57,27.38,411.32
2024-12-21,37.11,71.57,88.59,22.47,28.28,411.32
2024-12-22,36.75,71.52,88.42,23.07,27.98,407.32
2024-12-23,36.49,72.82,88.99,23.17,26.98,413.32
2024-12-24,36.44,72.66,88.84,23.07,27.58,409.32
2024-12-25,36.11,73.66,88.54,23.47,26.78,407.32
2024-12-26,36.02,74.31,88.07,23.37,26.68,404.32
2024-12-27,36.36,75.79,88.27,22.87,25.88,408.32
2024-12-28,35.84,75.51,88.15,23.77,26.58,406.32
2024-12-29,35.58,74.95,88.09,23.77,26.88,406.32
2024-12-30,35.45,75.23,87.74,23.77,26.48,403.32
2024-12-31,34.88,76.4,87.67,24.47,25.78,404.32
2025-01-01,34.32,76.1,87.96,24.87,26.38,407.32
2025-01-02,34.6,74.83,88.11,24.07,27.18,407.32
2025-01-03,35.03,74.89,89.15,23.67,26.68,416.32
2025-01-04,34.53,74.64,90.65,24.67,26.88,425.32
2025-01-05,34.49,74.94,91.94,24.37,26.58,430.32
2025-01-06,33.99,75.23,93.57,25.07,26.48,439.32
2025-01-07,34.22,75.95,95.68,24.37,26.08,451.32
2025-01-08,33.99,75.17,97.71,24.87,26.88,460.32
2025-01-09,33.74,74.51,99.91,25.07,27.08,471.32
2025-01-10,33.16,73.77,100.58,25.77,27.38,467.32
2025-01-11,32.81,73.4,100.7,25.87,27.38,465.32
2025-01-12,32.57,72.95,101.08,25.97,27.58,468.32
2025-01-13,32.45,72.21,100.95,25.97,27.98,465.32
2025-01-14,32.9,70.72,101.32,25.17,28.88,469.32
2025-01-15,32.68,69.05,102.48,25.87,29.68,478.32
2025-01-16,32.5,68.67,103.38,25.97,29.28,481.32
2025-01-17,32.48,68.48,104.27,25.87,29.28,485.32
2025-01-18,32.72,68.74,105.58,25.47,28.98,493.32
2025-01-19,32.91,68.99,105.69,25.37,28.88,488.32
2025-01-20,32.93,68.76,106.07,25.47,29.18,491.32
2025-01-21,32.82,68.41,105.83,25.67,29.38,487.32
2025-01-22,33.02,69.07,106.57,25.27,28.68,495.32
2025-01-23,33.74,69.27,107.27,24.37,28.78,498.32
2025-01-24,34.02,70.12,107.73,24.47,28.18,499.32
2025-01-25,33.76,70.66,108.39,25.07,28.08,503.32
2025-01-26,33.42,71.19,108.5,25.37,27.88,501.32
2025-01-27,33.06,70.46,108.56,25.67,28.68,501.32
2025-01-28,32.39,70.09,108.16,26.47,28.68,497.32
2025-01-29,31.59,69.67,108.71,27.27,28.88,504.32
2025-01-30,32.49,71.95,97.92,25.13,26.94,402.16
2025-01-31,33.08,72.68,93.61,24.93,27.24,412.16
2025-02-01,33.72,72.39,91.13,24.43,27.74,409.16
2025-02-02,34.4,70.99,91.08,23.93,28.74,420.16
2025-02-03,34.81,71.41,91.6,23.83,27.84,425.16
2025-02-04,35.71,70.38,93.16,22.93,28.84,437.16
2025-02-05,36.24,69.5,94.91,22.83,29.14,446.16
2025-02-06,36.75,68.37,96.77,22.53,29.74,455.16
2025-02-07,36.44,67.92,98.88,23.23,29.64,466.16
2025-02-08,36.93,68.51,99.62,22.43,28.94,463.16
2025-02-09,37.87,69.05,101.07,21.63,28.74,473.16
2025-02-10,38.89,68.37,101.9,21.03,29.54,474.16
2025-02-11,38.49,68.15,102.64,22.03,29.44,477.16
2025-02-12,38.74,68.27,104.31,21.53,29.24,489.16
2025-02-13,39.23,69.29,105.04,21.13,28.44,488.16
2025-02-14,40.16,70.06,106.16,20.43,28.24,495.16
2025-02-15,39.66,70.06,106.51,21.43,28.54,493.16
2025-02-16,38.72,72.39,96.22,22.22,26.77,396.58
2025-02-17,37.76,74.7,90.64,22.82,25.97,392.58
2025-02-18,37.12,75.41,87.74,23.02,26.27,391.58
2025-02-19,37.28,74.38,87.48,22.42,27.27,402.58
2025-02-20,37.62,73.07,87.79,22.12,27.87,406.58
2025-02-21,37.7,73.07,88.59,22.22,27.37,412.58
2025-02-22,37.66,72.8,88.77,22.32,27.57,410.58
2025-02-23,36.83,73.48,89.84,23.32,26.97,419.58
2025-02-24,37.14,75.24,90.05,22.42,25.97,416.58
2025-02-25,37.81,76.73,90.05,21.82,25.57,415.58
2025-02-26,38.88,77.78,89.61,21.02,25.37,411.58
2025-02-27,40.2,77.84,88.96,20.22,25.67,407.58
2025-02-28,40.86,76.42,89.5,20.22,26.67,415.58
2025-03-01,40.69,75.56,91.07,20.72,26.77,427.58
2025-03-02,41.21,73.92,93.05,20.12,27.67,438.58
2025-03-03,40.08,74.93,86.53,21.56,26.34,369.29
2025-03-04,39.24,74.05,83.71,21.86,27.34,373.29
2025-03-05,39.27,74.71,82.51,21.36,26.54,375.29
2025-03-06,38.75,76.36,81.59,21.96,25.64,372.29
2025-03-07,37.74,78.61,81.67,22.86,24.74,377.29
2025-03-08,37.64,80.4,82.03,22.36,24.34,380.29
2025-03-09,38.38,81.29,83.08,21.46,24.34,388.29
2025-03-10,38.07,81.18,78.82,22.23,24.67,344.14
2025-03-11,37.6,80.86,74.3,22.61,24.83,322.07
2025-03-12,36.65,80.86,71.5,23.51,24.73,317.07
2025-03-13,35.59,82.39,70.21,24.31,23.83,318.07
2025-03-14,34.99,82.8,70.86,24.41,24.03,330.07
2025-03-15,34.62,83.36,72.16,24.51,23.83,339.07
2025-03-16,34.09,82.44,72.49,25.01,24.53,336.07
2025-03-17,34.1,83.53,72.11,24.61,23.63,331.07
2025-03-18,34.31,84.62,73.11,24.31,23.33,342.07
2025-03-19,34.49,83.58,74.48,24.21,24.23,350.07
2025-03-20,34.58,82.06,75.06,24.21,24.83,349.07
2025-03-21,34.14,82.12,75.13,24.91,24.33,347.07
2025-03-22,34.33,82.16,75.16,24.31,24.33,347.07
2025-03-23,33.75,83.75,75.61,25.31,23.43,351.07
2025-03-24,33.52,83.66,76.71,25.21,23.93,359.07
2025-03-25,33.61,83.96,78.12,24.91,23.73,367.07
2025-03-26,33.0,83.08,78.83,25.91,24.33,367.07
2025-03-27,32.89,81.81,79.29,25.61,24.83,368.07
2025-03-28,32.83,80.22,78.98,25.61,25.43,363.07
2025-03-29,33.4,77.94,80.01,24.71,26.43,374.07
2025-03-30,33.96,76.52,80.64,24.31,26.63,375.07
2025-03-31,34.39,74.84,81.82,24.11,27.33,383.07
2025-04-01,34.67,74.14,82.63,24.01,27.23,385.07
2025-04-02,35.19,74.9,83.35,23.51,26.43,388.07
2025-04-03,36.07,75.0,83.39,22.71,26.63,385.07
2025-04-04,36.27,76.21,83.74,23.01,25.83,388.07
2025-04-05,36.7,77.27,84.67,22.61,25.53,395.07
2025-04-06,36.43,78.9,86.11,23.21,24.83,404.07
